es_hombre,edad,modo,proposito,periodo,etapas,dist_km,comuna_origen,tiempo
0,27,Bus TS,Trabajo,Punta Tarde,2,5.05,HUECHURABA,60
0,64,Bus TS,Otro,Fuera Punta,1,3.97,INDEPENDENCIA,60
0,64,Bus TS,Otro,Fuera Punta,1,3.97,SANTIAGO,60
0,31,Caminata,Otro,Fuera Punta,1,0.24,INDEPENDENCIA,10
0,31,Caminata,Otro,Fuera Punta,1,0.24,INDEPENDENCIA,13
1,19,Bus TS,Trabajo,Fuera Punta,1,4.79,INDEPENDENCIA,30
1,19,Bus TS,Trabajo,Fuera Punta,1,4.79,HUECHURABA,45
1,81,Auto,Otro,Fuera Punta,1,2.96,INDEPENDENCIA,50
1,81,Auto,Otro,Fuera Punta,1,2.96,SANTIAGO,60
0,73,Caminata,Otro,Fuera Punta,1,0.25,INDEPENDENCIA,15
0,73,Caminata,Otro,Fuera Punta,1,0.25,INDEPENDENCIA,15
1,53,Bus TS,Trabajo,Punta Mañana,1,2.64,INDEPENDENCIA,60
1,53,Bus TS,Trabajo,Fuera Punta,1,2.64,SANTIAGO,60
1,66,Bus TS,Otro,Fuera Punta,1,2.99,INDEPENDENCIA,90
1,66,Bus TS,Otro,Fuera Punta,1,2.99,SANTIAGO,60
1,64,Bicicleta,Trabajo,Punta Mañana,1,2.51,INDEPENDENCIA,40
1,64,Bicicleta,Trabajo,Fuera Punta,1,2.51,SANTIAGO,30
0,44,Caminata,Otro,Fuera Punta,1,0.25,INDEPENDENCIA,10
0,44,Caminata,Otro,Fuera Punta,1,0.25,INDEPENDENCIA,10
0,60,Bus TS,Otro,Fuera Punta,1,2.28,INDEPENDENCIA,60
0,60,Bus TS,Otro,Punta Tarde,1,2.28,SANTIAGO,60
1,57,Otros-Bus-Metro,Trabajo,Punta Mañana,3,19.13,INDEPENDENCIA,90
1,57,Otros-Bus-Metro,Trabajo,Punta Tarde,3,19.13,LA PINTANA,75
0,27,Caminata,Otro,Fuera Punta,1,0.24,INDEPENDENCIA,10
0,27,Caminata,Otro,Fuera Punta,1,0.24,INDEPENDENCIA,10
1,32,Bus TS,Trabajo,Punta Mañana,1,0.83,INDEPENDENCIA,60
1,32,Bus TS,Trabajo,Fuera Punta,1,0.83,SANTIAGO,60
1,2,Caminata,Otro,Fuera Punta,1,0.24,INDEPENDENCIA,5
1,2,Caminata,Otro,Fuera Punta,1,0.24,INDEPENDENCIA,10
0,49,Auto,Otro,Fuera Punta,1,0.43,INDEPENDENCIA,10
0,49,Auto,Otro,Fuera Punta,1,0.84,INDEPENDENCIA,10
0,51,Caminata,Otro,Fuera Punta,1,0.27,INDEPENDENCIA,4
0,51,Caminata,Otro,Fuera Punta,1,0.27,INDEPENDENCIA,5
0,62,Auto,Otro,Fuera Punta,1,4.4,INDEPENDENCIA,30
0,62,Auto,Otro,Fuera Punta,1,4.57,HUECHURABA,35
1,33,Bicicleta,Otro,Fuera Punta,1,0.47,INDEPENDENCIA,20
1,72,Bus TS,Trabajo,Fuera Punta,1,2.11,INDEPENDENCIA,60
1,72,Bus TS,Trabajo,Punta Tarde,1,2.11,SANTIAGO,45
0,67,Caminata,Otro,Fuera Punta,1,0.32,INDEPENDENCIA,20
0,67,Caminata,Otro,Fuera Punta,1,0.32,INDEPENDENCIA,20
0,21,Bus TS,Trabajo,Punta Mañana,1,3.94,INDEPENDENCIA,40
0,21,Bus TS,Trabajo,Fuera Punta,1,3.94,CONCHALI,60
1,21,Bus TS,Trabajo,Punta Mañana,1,22.91,INDEPENDENCIA,80
1,21,Bus TS,Trabajo,Fuera Punta,1,22.91,SAN BERNARDO,60
0,45,Caminata,Otro,Punta Mañana,1,0.31,INDEPENDENCIA,10
0,45,Caminata,Otro,Fuera Punta,1,0.31,INDEPENDENCIA,10
0,45,Caminata,Otro,Fuera Punta,1,0.31,INDEPENDENCIA,10
0,45,Caminata,Otro,Fuera Punta,1,0.31,INDEPENDENCIA,10
1,52,Otros,Trabajo,Punta Mañana,1,5.79,INDEPENDENCIA,30
1,52,Otros,Trabajo,Fuera Punta,1,5.79,HUECHURABA,60
0,3,Caminata,Estudio,Punta Mañana,1,0.31,INDEPENDENCIA,10
0,3,Caminata,Estudio,Fuera Punta,1,0.31,INDEPENDENCIA,10
1,1,Caminata,Otro,Fuera Punta,1,0.31,INDEPENDENCIA,10
1,1,Caminata,Otro,Fuera Punta,1,0.31,INDEPENDENCIA,10
1,69,Bus TS,Otro,Fuera Punta,1,1.65,INDEPENDENCIA,60
1,69,Bus TS,Otro,Fuera Punta,1,1.65,INDEPENDENCIA,60
0,54,Bus TS,Otro,Fuera Punta,1,1.65,INDEPENDENCIA,60
0,54,Bus TS,Otro,Fuera Punta,1,1.65,INDEPENDENCIA,60
0,35,Bus TS,Trabajo,Punta Mañana,1,1.07,INDEPENDENCIA,30
0,35,Bus TS,Trabajo,Punta Tarde,1,0.95,INDEPENDENCIA,30
1,66,Caminata,Otro,Fuera Punta,1,4.28,CONCHALI,15
1,76,Auto,Otro,Fuera Punta,1,0.73,INDEPENDENCIA,5
1,76,Auto,Otro,Fuera Punta,1,0.73,INDEPENDENCIA,7
1,76,Auto,Otro,Fuera Punta,1,17.58,INDEPENDENCIA,30
1,76,Auto,Otro,Fuera Punta,1,17.58,LA FLORIDA,35
0,78,Auto,Otro,Fuera Punta,1,0.73,INDEPENDENCIA,5
0,78,Auto,Otro,Fuera Punta,1,0.73,INDEPENDENCIA,7
0,78,Auto,Otro,Fuera Punta,1,17.58,INDEPENDENCIA,30
0,78,Auto,Otro,Fuera Punta,1,17.58,LA FLORIDA,35
0,37,Bus TS,Otro,Punta Mañana,1,5.15,INDEPENDENCIA,105
0,37,Taxi Colectivo,Otro,Fuera Punta,1,5.15,SANTIAGO,105
1,50,Bicicleta,Trabajo,Punta Mañana,1,1.01,INDEPENDENCIA,30
1,50,Bicicleta,Trabajo,Punta Tarde,1,1.01,INDEPENDENCIA,30
0,80,Auto,Otro,Fuera Punta,1,2.95,INDEPENDENCIA,15
0,80,Auto,Otro,Fuera Punta,1,2.95,CONCHALI,15
0,80,Caminata,Otro,Fuera Punta,1,0.49,INDEPENDENCIA,12
0,80,Caminata,Otro,Fuera Punta,1,0.49,INDEPENDENCIA,15
1,79,Auto,Otro,Fuera Punta,1,2.95,INDEPENDENCIA,15
1,79,Auto,Otro,Fuera Punta,1,2.95,CONCHALI,15
1,79,Caminata,Otro,Fuera Punta,1,0.49,INDEPENDENCIA,12
1,79,Caminata,Otro,Fuera Punta,1,0.49,INDEPENDENCIA,15
1,59,Auto,Trabajo,Punta Mañana,1,2.97,INDEPENDENCIA,30
1,59,Auto,Trabajo,Punta Tarde,1,2.97,SANTIAGO,45
0,32,Caminata,Otro,Fuera Punta,1,1.52,INDEPENDENCIA,25
0,32,Caminata,Otro,Fuera Punta,1,1.52,SANTIAGO,30
0,32,Auto,Otro,Fuera Punta,1,5.05,INDEPENDENCIA,40
0,40,Bus TS,Otro,Fuera Punta,2,10.79,INDEPENDENCIA,60
0,40,Auto,Otro,Fuera Punta,1,10.79,LAS CONDES,60
0,66,Caminata,Otro,Fuera Punta,1,0.47,INDEPENDENCIA,15
0,66,Caminata,Otro,Fuera Punta,1,0.47,INDEPENDENCIA,15
0,41,Caminata,Trabajo,Punta Mañana,1,0.74,INDEPENDENCIA,15
0,41,Caminata,Trabajo,Fuera Punta,1,0.74,INDEPENDENCIA,15
1,45,Bus TS,Trabajo,Punta Mañana,1,4.23,INDEPENDENCIA,60
1,45,Bus TS,Trabajo,Fuera Punta,1,4.23,SANTIAGO,60
0,25,Bus TS,Trabajo,Punta Mañana,1,2.84,INDEPENDENCIA,60
0,25,Bus TS,Trabajo,Fuera Punta,1,2.84,SANTIAGO,60
0,19,Auto,Trabajo,Punta Mañana,1,4.4,INDEPENDENCIA,60
0,19,Auto,Trabajo,Fuera Punta,1,4.4,PROVIDENCIA,50
1,16,Caminata,Estudio,Punta Mañana,1,0.66,INDEPENDENCIA,10
1,16,Caminata,Estudio,Fuera Punta,1,0.66,INDEPENDENCIA,10
1,15,Caminata,Estudio,Punta Mañana,1,0.66,INDEPENDENCIA,10
1,15,Caminata,Estudio,Punta Tarde,1,0.66,INDEPENDENCIA,10
1,24,Otros-Bus-Metro,Trabajo,Punta Mañana,3,97.57,INDEPENDENCIA,120
0,50,Bus TS,Otro,Fuera Punta,1,2.99,INDEPENDENCIA,60
0,50,Bus TS,Otro,Fuera Punta,1,2.99,RECOLETA,60
1,25,Bicicleta,Trabajo,Punta Mañana,1,5.23,INDEPENDENCIA,30
1,25,Bicicleta,Trabajo,Punta Tarde,1,5.13,CONCHALI,30
0,15,Caminata,Estudio,Punta Mañana,1,1.52,INDEPENDENCIA,60
0,15,Caminata,Estudio,Fuera Punta,1,1.52,INDEPENDENCIA,20
0,21,Bus TS-Metro,Estudio,Fuera Punta,2,3.5,INDEPENDENCIA,60
0,21,Bus TS-Metro,Estudio,Fuera Punta,2,3.5,SANTIAGO,60
1,40,Bicicleta,Trabajo,Punta Mañana,1,3.53,INDEPENDENCIA,40
1,40,Bicicleta,Trabajo,Fuera Punta,1,3.53,SANTIAGO,30
1,8,Otros,Estudio,Punta Mañana,1,1.11,INDEPENDENCIA,20
1,8,Otros,Estudio,Fuera Punta,1,1.11,INDEPENDENCIA,30
1,56,Otros,Trabajo,Punta Mañana,1,8.75,INDEPENDENCIA,90
1,56,Otros,Trabajo,Punta Tarde,1,8.75,QUILICURA,30
0,54,Bus TS,Trabajo,Punta Mañana,1,5.65,INDEPENDENCIA,60
0,54,Bus TS,Trabajo,Punta Tarde,1,5.65,QUILICURA,80
0,72,Caminata,Otro,Fuera Punta,1,1.21,INDEPENDENCIA,30
0,72,Caminata,Otro,Fuera Punta,1,1.21,INDEPENDENCIA,30
1,24,Bicicleta,Trabajo,Punta Mañana,1,35.77,ISLA DE MAIPO,15
1,24,Bicicleta,Trabajo,Fuera Punta,1,35.77,PUENTE ALTO,15
0,51,Otros,Otro,Fuera Punta,2,13.5,ISLA DE MAIPO,90
0,51,Otros,Otro,Fuera Punta,2,13.5,TALAGANTE,130
1,46,Otros,Otro,Fuera Punta,2,13.68,ISLA DE MAIPO,135
1,46,Otros,Otro,Fuera Punta,2,13.68,TALAGANTE,60
1,48,Bicicleta,Trabajo,Punta Mañana,1,30.38,ISLA DE MAIPO,20
1,48,Bicicleta,Trabajo,Punta Tarde,1,30.38,PUENTE ALTO,30
1,16,Bicicleta,Trabajo,Punta Mañana,1,14.1,ISLA DE MAIPO,60
1,16,Bicicleta,Trabajo,Punta Tarde,1,14.1,SAN BERNARDO,70
1,57,Otros,Trabajo,Punta Mañana,1,5.67,ISLA DE MAIPO,20
1,57,Otros,Trabajo,Fuera Punta,1,5.67,ISLA DE MAIPO,45
1,31,Otros,Trabajo,Punta Mañana,1,12.95,ISLA DE MAIPO,30
1,31,Otros,Trabajo,Fuera Punta,1,12.95,PEÑAFLOR,45
1,23,Auto,Trabajo,Punta Mañana,1,29.35,ISLA DE MAIPO,15
1,28,Bicicleta,Trabajo,Fuera Punta,1,0.71,ISLA DE MAIPO,15
1,28,Bicicleta,Trabajo,Fuera Punta,1,0.71,ISLA DE MAIPO,15
0,57,Bicicleta,Otro,Fuera Punta,1,42.9,ISLA DE MAIPO,30
0,57,Bicicleta,Otro,Fuera Punta,1,42.9,SANTIAGO,30
1,7,Caminata,Estudio,Punta Mañana,1,1.68,ISLA DE MAIPO,30
1,7,Caminata,Estudio,Fuera Punta,1,1.68,ISLA DE MAIPO,30
1,12,Caminata,Estudio,Punta Mañana,1,1.68,ISLA DE MAIPO,30
0,31,Auto,Trabajo,Punta Mañana,1,12.13,ISLA DE MAIPO,40
0,31,Auto,Trabajo,Punta Tarde,1,12.13,TALAGANTE,50
0,17,Caminata,Estudio,Punta Mañana,1,0.77,ISLA DE MAIPO,30
0,17,Caminata,Estudio,Fuera Punta,1,0.77,ISLA DE MAIPO,25
0,5,Otros,Estudio,Fuera Punta,1,0.72,ISLA DE MAIPO,30
0,46,Bus no TS,Otro,Fuera Punta,1,10.65,ISLA DE MAIPO,50
0,46,Bus no TS,Otro,Fuera Punta,1,10.65,TALAGANTE,50
1,51,Auto,Trabajo,Punta Mañana,1,10.6,ISLA DE MAIPO,50
1,51,Auto,Trabajo,Punta Tarde,1,10.6,TALAGANTE,50
1,18,Caminata,Estudio,Punta Mañana,1,0.77,ISLA DE MAIPO,30
1,18,Caminata,Estudio,Fuera Punta,1,0.77,ISLA DE MAIPO,30
1,71,Otros,Trabajo,Punta Mañana,2,28.48,ISLA DE MAIPO,100
1,71,Otros,Trabajo,Fuera Punta,2,28.48,MAIPU,90
0,17,Bus no TS,Estudio,Fuera Punta,1,10.96,ISLA DE MAIPO,40
0,17,Bus no TS,Estudio,Fuera Punta,1,10.96,TALAGANTE,30
1,8,Otros,Estudio,Punta Mañana,1,1.14,ISLA DE MAIPO,20
1,8,Otros,Estudio,Fuera Punta,1,1.14,ISLA DE MAIPO,15
1,53,Auto,Trabajo,Punta Mañana,1,40.45,ISLA DE MAIPO,135
1,53,Auto,Trabajo,Fuera Punta,1,40.45,SANTIAGO,90
0,46,Taxi Colectivo,Otro,Fuera Punta,1,1.06,ISLA DE MAIPO,30
0,46,Taxi Colectivo,Otro,Fuera Punta,1,1.06,ISLA DE MAIPO,15
1,12,Taxi Colectivo,Otro,Fuera Punta,1,1.06,ISLA DE MAIPO,30
1,12,Taxi Colectivo,Otro,Fuera Punta,1,1.06,ISLA DE MAIPO,30
1,25,Bus no TS,Otro,Fuera Punta,1,0.84,ISLA DE MAIPO,30
0,31,Taxi Colectivo,Otro,Fuera Punta,1,9.43,ISLA DE MAIPO,30
0,31,Taxi Colectivo,Otro,Fuera Punta,1,9.43,TALAGANTE,30
1,30,Bicicleta,Trabajo,Punta Mañana,1,4.96,ISLA DE MAIPO,20
1,30,Bicicleta,Trabajo,Punta Tarde,1,4.96,TALAGANTE,25
1,41,Otros,Trabajo,Punta Mañana,3,23.21,ISLA DE MAIPO,130
1,41,Otros,Trabajo,Punta Tarde,3,23.21,SAN BERNARDO,165
0,39,Auto,Otro,Punta Mañana,1,1.4,ISLA DE MAIPO,20
0,39,Auto,Otro,Punta Mañana,1,0.9,ISLA DE MAIPO,20
0,39,Auto,Trabajo,Punta Mañana,1,0.71,ISLA DE MAIPO,40
0,39,Auto,Otro,Fuera Punta,1,0.71,ISLA DE MAIPO,50
0,39,Auto,Otro,Punta Tarde,1,0.65,ISLA DE MAIPO,30
0,13,Auto,Estudio,Punta Mañana,1,1.4,ISLA DE MAIPO,20
0,13,Caminata,Otro,Fuera Punta,1,0.43,ISLA DE MAIPO,20
0,13,Auto,Otro,Fuera Punta,1,0.71,ISLA DE MAIPO,20
0,13,Auto,Otro,Punta Tarde,1,0.65,ISLA DE MAIPO,30
0,3,Auto,Estudio,Punta Mañana,1,0.65,ISLA DE MAIPO,50
0,3,Auto,Estudio,Fuera Punta,1,0.65,ISLA DE MAIPO,60
1,47,Auto,Trabajo,Punta Mañana,1,34.35,ISLA DE MAIPO,60
1,47,Auto,Trabajo,Fuera Punta,1,34.35,PUDAHUEL,70
1,50,Bicicleta,Trabajo,Punta Mañana,1,1.5,ISLA DE MAIPO,15
1,50,Bicicleta,Trabajo,Fuera Punta,1,1.5,ISLA DE MAIPO,60
1,20,Bus-Metro,Estudio,Punta Mañana,2,38.34,ISLA DE MAIPO,150
1,20,Bus-Metro,Estudio,Punta Tarde,2,38.34,SANTIAGO,120
1,32,Bus no TS,Otro,Fuera Punta,1,15.2,ISLA DE MAIPO,50
1,32,Bus no TS,Otro,Fuera Punta,1,15.2,CALERA DE TANGO,60
1,28,Bus no TS,Otro,Fuera Punta,1,15.2,ISLA DE MAIPO,50
1,28,Bus no TS,Otro,Fuera Punta,1,15.2,CALERA DE TANGO,60
0,71,Taxi Colectivo,Otro,Fuera Punta,1,10.41,ISLA DE MAIPO,45
0,71,Taxi Colectivo,Otro,Punta Tarde,1,10.41,TALAGANTE,30
1,18,Bus-Metro,Estudio,Punta Mañana,2,43.21,ISLA DE MAIPO,110
1,18,Bus-Metro,Estudio,Punta Tarde,2,43.21,SANTIAGO,120
1,68,Bus no TS,Trabajo,Punta Mañana,1,5.44,ISLA DE MAIPO,160
1,68,Bus no TS,Trabajo,Punta Tarde,1,5.44,ISLA DE MAIPO,70
0,66,Otros,Otro,Punta Mañana,2,40.69,ISLA DE MAIPO,110
0,66,Otros,Otro,Fuera Punta,2,40.69,SANTIAGO,60
1,26,Auto,Trabajo,Punta Mañana,1,43.96,ISLA DE MAIPO,70
1,26,Auto,Trabajo,Fuera Punta,1,43.96,PROVIDENCIA,110
0,27,Bus-Metro,Trabajo,Fuera Punta,2,39.86,ISLA DE MAIPO,90
0,27,Bus-Metro,Trabajo,Punta Tarde,2,39.86,SANTIAGO,150
1,83,Caminata,Otro,Punta Tarde,1,0.18,ISLA DE MAIPO,20
0,42,Bus no TS,Otro,Fuera Punta,1,10.12,ISLA DE MAIPO,40
0,42,Bus no TS,Otro,Fuera Punta,1,10.12,TALAGANTE,45
1,47,Auto,Trabajo,Punta Mañana,1,1.41,ISLA DE MAIPO,5
1,47,Auto,Trabajo,Punta Tarde,1,1.41,ISLA DE MAIPO,10
0,42,Auto,Trabajo,Punta Mañana,1,44.16,ISLA DE MAIPO,95
0,42,Auto,Trabajo,Punta Tarde,1,44.16,RECOLETA,120
0,7,Otros,Estudio,Punta Mañana,1,7.54,ISLA DE MAIPO,55
0,7,Otros,Estudio,Fuera Punta,1,7.54,TALAGANTE,75
1,10,Otros,Estudio,Punta Mañana,1,7.54,ISLA DE MAIPO,55
1,10,Otros,Estudio,Fuera Punta,1,7.54,TALAGANTE,75
0,37,Taxi Colectivo,Trabajo,Punta Mañana,1,1.21,ISLA DE MAIPO,30
0,37,Taxi Colectivo,Trabajo,Punta Tarde,1,1.21,ISLA DE MAIPO,50
1,13,Otros,Estudio,Punta Mañana,1,0.93,ISLA DE MAIPO,5
1,13,Otros,Estudio,Fuera Punta,1,0.93,ISLA DE MAIPO,20
0,3,Otros,Estudio,Fuera Punta,1,0.61,ISLA DE MAIPO,30
0,3,Otros,Estudio,Fuera Punta,1,0.61,ISLA DE MAIPO,30
0,50,Bus no TS,Trabajo,Punta Mañana,2,15.07,ISLA DE MAIPO,110
0,50,Bus no TS,Trabajo,Punta Tarde,2,15.07,CALERA DE TANGO,110
0,14,Bus no TS,Estudio,Punta Mañana,1,4.22,ISLA DE MAIPO,40
0,14,Bus no TS,Estudio,Fuera Punta,1,4.22,ISLA DE MAIPO,40
1,42,Auto,Trabajo,Punta Mañana,1,50.7,ISLA DE MAIPO,80
0,49,Bus-Metro,Trabajo,Punta Mañana,2,45.66,ISLA DE MAIPO,150
0,49,Bus-Metro,Trabajo,Fuera Punta,2,45.66,LAS CONDES,110
1,6,Otros,Estudio,Punta Mañana,1,1.94,ISLA DE MAIPO,40
1,6,Otros,Estudio,Fuera Punta,1,1.94,ISLA DE MAIPO,30
0,56,Taxi Colectivo,Otro,Punta Mañana,1,1.64,ISLA DE MAIPO,45
0,56,Bus no TS,Otro,Punta Mañana,1,1.64,ISLA DE MAIPO,20
0,34,Auto,Otro,Punta Tarde,1,0.59,ISLA DE MAIPO,10
0,34,Auto,Otro,Punta Tarde,1,0.85,ISLA DE MAIPO,10
1,36,Auto,Trabajo,Punta Mañana,1,43.88,ISLA DE MAIPO,15
1,36,Bus-Metro,Trabajo,Punta Mañana,2,0.0,PROVIDENCIA,90
1,36,Bus-Metro,Trabajo,Punta Tarde,2,43.91,PROVIDENCIA,120
1,64,Auto,Trabajo,Punta Mañana,1,3.81,ISLA DE MAIPO,15
1,64,Auto,Trabajo,Fuera Punta,1,3.74,ISLA DE MAIPO,10
0,14,Caminata,Otro,Fuera Punta,1,1.14,ISLA DE MAIPO,45
0,14,Caminata,Otro,Fuera Punta,1,1.37,ISLA DE MAIPO,45
1,25,Bus no TS,Estudio,Punta Tarde,1,28.17,ISLA DE MAIPO,45
1,25,Bus no TS,Estudio,Fuera Punta,1,28.17,CERRILLOS,40
1,74,Bicicleta,Trabajo,Fuera Punta,1,0.3,ISLA DE MAIPO,150
0,56,Bus no TS,Otro,Fuera Punta,1,9.93,ISLA DE MAIPO,50
0,56,Bus no TS,Otro,Punta Tarde,1,9.93,TALAGANTE,60
1,51,Auto,Otro,Punta Tarde,1,0.86,ISLA DE MAIPO,30
1,51,Auto,Otro,Fuera Punta,1,0.86,ISLA DE MAIPO,30
0,51,Auto,Otro,Punta Tarde,1,0.86,ISLA DE MAIPO,30
0,51,Auto,Otro,Fuera Punta,1,0.86,ISLA DE MAIPO,30
0,14,Auto,Otro,Punta Tarde,1,0.86,ISLA DE MAIPO,30
0,14,Auto,Otro,Fuera Punta,1,0.86,ISLA DE MAIPO,30
0,41,Taxi Colectivo,Otro,Fuera Punta,1,10.6,ISLA DE MAIPO,20
0,41,Taxi Colectivo,Otro,Fuera Punta,1,10.6,TALAGANTE,20
0,11,Otros,Estudio,Punta Mañana,1,3.1,ISLA DE MAIPO,20
0,11,Otros,Estudio,Fuera Punta,1,3.1,ISLA DE MAIPO,50
0,2,Otros,Otro,Punta Mañana,1,3.1,ISLA DE MAIPO,20
0,2,Otros,Otro,Fuera Punta,1,3.1,ISLA DE MAIPO,50
0,55,Bus-Metro,Trabajo,Fuera Punta,2,50.4,ISLA DE MAIPO,135
0,55,Bus-Metro,Trabajo,Fuera Punta,2,50.4,LAS CONDES,80
0,23,Otros,Trabajo,Punta Tarde,1,15.53,ISLA DE MAIPO,90
1,18,Otros,Estudio,Punta Mañana,1,2.09,ISLA DE MAIPO,20
1,18,Otros,Estudio,Punta Tarde,1,2.09,ISLA DE MAIPO,30
0,14,Otros,Estudio,Punta Mañana,1,2.09,ISLA DE MAIPO,20
0,14,Otros,Estudio,Fuera Punta,1,2.09,ISLA DE MAIPO,90
1,8,Otros,Estudio,Punta Mañana,1,2.43,ISLA DE MAIPO,20
0,41,Bus no TS,Otro,Fuera Punta,1,12.3,ISLA DE MAIPO,50
0,41,Bus no TS,Otro,Fuera Punta,1,12.3,TALAGANTE,50
1,43,Auto,Trabajo,Fuera Punta,1,3.18,ISLA DE MAIPO,30
1,43,Auto,Trabajo,Punta Tarde,1,3.18,ISLA DE MAIPO,30
1,22,Bus-Metro,Trabajo,Punta Mañana,2,43.73,ISLA DE MAIPO,110
1,22,Bus-Metro,Trabajo,Fuera Punta,2,43.73,SANTIAGO,90
0,13,Bus no TS,Estudio,Punta Mañana,1,11.93,ISLA DE MAIPO,60
0,13,Bus no TS,Estudio,Fuera Punta,1,11.93,TALAGANTE,50
1,49,Bus no TS,Trabajo,Fuera Punta,1,34.87,ISLA DE MAIPO,60
1,49,Bus no TS,Trabajo,Noche,1,34.87,ESTACION CENTRAL,59
0,42,Bus no TS,Otro,Punta Mañana,1,4.1,ISLA DE MAIPO,15
0,42,Bus no TS,Otro,Fuera Punta,1,4.1,ISLA DE MAIPO,15
1,47,Bus no TS,Trabajo,Punta Mañana,2,14.27,ISLA DE MAIPO,120
1,47,Bus no TS,Trabajo,Punta Tarde,2,14.27,PEÑAFLOR,150
1,19,Bus no TS,Estudio,Punta Mañana,1,10.8,ISLA DE MAIPO,30
1,19,Bus no TS,Estudio,Fuera Punta,1,10.8,TALAGANTE,60
1,48,Bus-Metro,Trabajo,Fuera Punta,2,42.26,ISLA DE MAIPO,100
1,48,Bus-Metro,Trabajo,Fuera Punta,2,42.26,RECOLETA,110
1,18,Otros,Estudio,Fuera Punta,2,32.15,ISLA DE MAIPO,110
1,18,Otros,Estudio,Fuera Punta,2,32.15,MAIPU,130
0,54,Bicicleta,Otro,Fuera Punta,1,2.45,ISLA DE MAIPO,40
0,54,Bicicleta,Otro,Fuera Punta,1,2.45,ISLA DE MAIPO,40
1,56,Bicicleta,Otro,Fuera Punta,1,2.45,ISLA DE MAIPO,30
1,56,Bicicleta,Otro,Fuera Punta,1,2.45,ISLA DE MAIPO,30
1,62,Bus no TS,Trabajo,Punta Mañana,1,10.51,ISLA DE MAIPO,60
1,62,Bus no TS,Trabajo,Fuera Punta,1,10.51,TALAGANTE,30
1,21,Bus no TS,Estudio,Punta Mañana,1,39.0,ISLA DE MAIPO,90
1,21,Bus no TS,Estudio,Fuera Punta,1,39.0,SANTIAGO,60
0,20,Caminata,Estudio,Punta Tarde,1,1.29,ISLA DE MAIPO,25
0,20,Caminata,Estudio,Fuera Punta,1,1.29,ISLA DE MAIPO,55
0,2,Otros,Otro,Fuera Punta,1,0.85,ISLA DE MAIPO,15
0,2,Otros,Otro,Fuera Punta,1,0.85,ISLA DE MAIPO,15
1,20,Caminata,Estudio,Punta Tarde,1,1.29,ISLA DE MAIPO,25
1,20,Caminata,Estudio,Fuera Punta,1,1.29,ISLA DE MAIPO,30
1,25,Bus no TS,Estudio,Punta Tarde,1,39.62,ISLA DE MAIPO,60
1,25,Bus no TS,Estudio,Fuera Punta,1,39.62,SANTIAGO,45
0,5,Otros,Estudio,Fuera Punta,1,0.83,ISLA DE MAIPO,20
0,5,Otros,Estudio,Fuera Punta,1,0.84,ISLA DE MAIPO,15
1,32,Auto,Trabajo,Punta Mañana,1,2.41,ISLA DE MAIPO,25
1,32,Auto,Trabajo,Fuera Punta,1,2.41,ISLA DE MAIPO,30
0,45,Otros,Trabajo,Punta Mañana,1,16.65,ISLA DE MAIPO,45
0,45,Otros,Trabajo,Fuera Punta,1,16.65,CALERA DE TANGO,40
1,9,Otros,Estudio,Punta Mañana,1,1.0,ISLA DE MAIPO,50
1,9,Otros,Estudio,Fuera Punta,1,1.0,ISLA DE MAIPO,40
1,6,Otros,Estudio,Punta Mañana,1,1.0,ISLA DE MAIPO,50
1,6,Otros,Estudio,Fuera Punta,1,1.0,ISLA DE MAIPO,40
1,56,Bicicleta,Trabajo,Noche,1,3.28,ISLA DE MAIPO,30
1,56,Bicicleta,Trabajo,Punta Tarde,1,3.28,ISLA DE MAIPO,30
0,17,Bus no TS,Estudio,Punta Mañana,2,28.13,ISLA DE MAIPO,130
0,17,Bus no TS,Estudio,Fuera Punta,2,28.13,PUENTE ALTO,120
0,5,Otros,Estudio,Punta Mañana,1,0.66,ISLA DE MAIPO,30
0,5,Otros,Estudio,Fuera Punta,1,0.66,ISLA DE MAIPO,45
1,5,Otros,Estudio,Fuera Punta,1,3.42,ISLA DE MAIPO,30
1,5,Otros,Estudio,Fuera Punta,1,3.42,ISLA DE MAIPO,30
1,71,Bus no TS,Trabajo,Punta Mañana,1,9.85,ISLA DE MAIPO,30
1,71,Bus no TS,Trabajo,Fuera Punta,1,9.85,TALAGANTE,30
0,60,Otros,Trabajo,Punta Mañana,2,9.8,ISLA DE MAIPO,60
0,60,Otros,Trabajo,Punta Tarde,2,9.8,TALAGANTE,60
0,31,Bus no TS,Trabajo,Punta Mañana,1,30.81,ISLA DE MAIPO,120
0,31,Bus no TS,Trabajo,Punta Tarde,1,30.81,CERRILLOS,120
0,26,Bus no TS,Trabajo,Fuera Punta,1,9.97,ISLA DE MAIPO,30
0,26,Bus no TS,Trabajo,Punta Tarde,1,9.97,TALAGANTE,30
1,27,Bus no TS,Trabajo,Noche,1,38.21,ISLA DE MAIPO,60
1,27,Bus no TS,Trabajo,Punta Tarde,1,38.21,ESTACION CENTRAL,60
1,8,Caminata,Estudio,Punta Mañana,1,0.76,ISLA DE MAIPO,15
1,8,Caminata,Estudio,Fuera Punta,1,0.76,ISLA DE MAIPO,15
1,47,Bus no TS,Trabajo,Fuera Punta,1,7.55,ISLA DE MAIPO,30
1,47,Bus no TS,Trabajo,Fuera Punta,1,7.55,TALAGANTE,30
1,20,Bus no TS,Estudio,Punta Mañana,1,39.35,ISLA DE MAIPO,71
